,Chistes,id
1178,"Había una vez un gatito que respiraba por el ano, una vez se sentó y se murió",3185
1179,El chiste mas malo es el que le pega a los chistecitos,3186
1180,Por qué los golfistas siempre llevan 2 pantalones?  • Por si tienen un hoyo en uno,3187
1181,¿¡Que hace una vaca en el escenario!?  Vacantar XD XD XDDDDDD,3188
1182,Por qué la vaca cruzó la calle  por qué va al muuuseo,3189
1183,Primer acto: Sale una “O” y se limpia.  Segundo acto: Sale otra “O” y se limpia.  Tercer acto: Sale otra “O” y se limpia.  Cómo se llamó la obra? Las Olimpiadas!,3190
1184,When estas caminando por la calle y te encuentras a un pordiosero  Tu: MIRA UN Pordiosero  El pordiosero: HOLA ME DAS UNAS MONEDAS?,3191
1185,Que hace Batman en el aeropuerto ??? Batijuana,3192
1186,Que hace un taco en una cama?? tacostasdo,3193
1187,"¿Cómo un jaguar saluda a otro jaguar?, “Jaguar you”",3194
1188,Que le dijo una palmera al sol?  Caliéntame los cocos,3195
1189,Vrazil (bandera pixelada),3196
1190,saludo a mi amiga trans yo:que transa xdxdxdxDddddDD,3197
1191,"Un romano entra a un bar, levanta dos dedos y dice:  ""Denme cinco cervezas""",3198
1192,"No es por decir nada, pero la bandera de Japón es un puntazo",3199
1193,Que se parecen los chilenos al esperma? Que trabaja uno de cada millon,3200
1194,¿Por que la gallina cruzó el camino? Pará culiarse un perro 🗿,3201
1195,"Llega un niño a su casa... -mamá,mamá.. ¿porque huele a muerto? Mamá? ..mamá despierta,mamá....!!!",3202
1196,Que es más chistoso que un niño muerto? Un niño muerto vestido de payaso,3203
1197,"Mamá, puedo hacerme vegano?  Sí,hijo pero no se lo puedes decir a nadie  Huy no, así que chiste",3204
1198,Van 2 maracas en una moto y se cae tu mamá,3205
1199,Que le dice un grupo de estufas a otra estufa  Esta estufamilia,3206
1200,Pudín (foto pixelada),3207
1201,Una vez un pollo que respiraba por el ano se sentó y se murió :((,3208
1202,Mama: hija anda a comprar pegamento  Hija:no quiero  Mamá: Entonces te voy a pegar  Hija: Pero no tienes el pegamento entonces no me puedes pegar 🤑🤑  La hija era una admin xd,3209
1203,Ayuda tengo cáncer testicular,3210
1204,Ayuda tengo cáncer,3211
1205,¿Qué le dijo un pez a otro pez? Nada,3212
1206,¿Qué le dijo un arbol a otro arbol? Nada,3213
1207,¿Qué le dijo un gas a otro? Nada,3214
1208,Porqué los zombies son buenos comediantes? Simple ZOMBIEnchistosos,3215
1209,"Te quiero iba a contar un chiste de raperos, pero mejor no, por que esta, pos malon",3216
1210,Estaba Johnny Bravo...y se calmó,3217
1211,Tenia un perro que se llamaba flaco lo engorde y se llama gordo,3218
1212,Si erick tiene 5 manzanas y Pablo le quita 4 de que color es pablo,3219
1213,Van tres y Harrison ford,3220
1214,"""Te cambio uno de 10 por dos de 5"" -Dos curas hablando en el patio.",3221
1215,¿Cuál es el peor ácido? ... El ácidoachingaratumadre,3222
1216,"cuanto es 100 + 1? ciento uno, jajajaj que gey",3223
1217,con que se identifican? yo con un helicoptero apache 3000 tractor,3224
1218,¿Porque los estudiantes de estados unidos son los mas inteligentes del mundo?  Porque se matan estudiando,3225
1219,Por qué los gays no puede ver fantasmas? Porque son paranormales,3226
1220,"Ayer casi me muero, me olvidé que el sol derrite bombones",3227
1221,Cual es la diferencia entre un estudiante promedio de la nacional y un vagabundo? Que el vagabundo no protesta,3228
1222,Cuál es el helado favorita de Darth Vader?? Helado oscurooo,3229
1223,Que le dijo una anciana a otra anciana? tengo cancer de pulmón,3230
1224,Un tontico se encontró un casette en blanco y fue y lo escucho todo por ambos lados,3231
1225,"Habían dos cieguitos peleándose, un señor que los estaba viendo dice ""Apuesto 200 al del cuchillo""  Los dos cieguitos salieron corriendo",3232
1226,chiste malo le pegaba a los chistes chiquitos,3233
1227,Había una vez un perro que se llamaba pegamento se cayó y le dió sidaaa,3234
1228,"Había una perra de nombre milanesa, salió a la calle, llegó un chino y un gordo y se pelearon por ver de quién era ._.",3235
1229,"Maestra: Pepito, cuántos huesos tiene el cuerpo humano? Pepito: 2 maestra Maestra: 2 HUESOS?!?!?! Pepito: haaaaaa ""huesos""...",3236
1230,"Que le dijo un huérfano a otro huérfano? -Robin, sube al Batimóvil",3237
1231,Mi chiste era tan negro que era el prota de GTA,3238
1232,mi papa fuma pipa y tu papa fuma mi pipon,3239
1233,Como metes 5 elefantes en un vocho?  2 enfrente y tres atrás 😆,3240
1234,Cual es el animal más rápido del planeta?  el elefante por qué va en vocho,3241
1235,Como sabes qué hay un elefante en una fiesta? -por que ves el vocho estacionado afuera 🤣,3242
1236,Por qué arrestaron al rompecabezas? Porque estaba armado,3243
1237,"Una vez un señor sin manos ni pies, se cayó de la cama y se lo llevaron las hormigas...",3244
1238,Iba hacer un chiste de sal pero. Na,3245
1239,-¿en que se parecen un toro muerto y un toro vivo?.  -Que uno embiste y el otro en bisteck.,3246
1240,Estaba un mudo diciéndole a un sordo que el ciego lo estaba mirando feo,3247
1241,Que sale de la cruza de un burro y un conejo ? Los ojos del conejo 😂,3248
1242,"Había un perro que se llamaba chicle, se cayó y se pegó.",3249
1243,Que le dijo Batman a Robin?  Robin,3250
1244,Que le dijo Robin a Batman?  Mande,3251
1245,"Yo: Me han contratado como profesor de inglés Mi amigo: Trabajo estable? Yo: No, mesa es table, trabajo es work!",3252
1246,"En una entrevista de trabajo: -Nivel de inglés? -Alto -Traduzca ""mirar"" -Look -Úselo en una frase -Look, soy tu padre! -Es broma? Queda contratado!!!",3253
1247,Por qué masturbarse es riesgoso? Se juega uno el pellejo,3254
1248,Cuál es el auto que espanta? El malibuuuu...,3255
1249,Papá hay una corrida en la tele-  Y quieres que la grabe?-  Que la limpies-,3256
1250,"Que le dice un dr simi a otros dr simi  ""Somos similares""",3257
1251,"Se han fijado que hay apps para todo, excepto como violar a un bebé?",3258
1252,"Caperucita roja estaba caminando por el bosque, cayó la noche y la aplastó.",3259
1253,¿que da la vaca cuando esta flaca?  Lastima,3260
1254,"Se han fijado que hay tutoriales para todo, excepto como violar a un bebé?",3261
1255,Primer Acto: Sale una esfera Segundo Acto: Sale un foco Tercer Acto: Sale un foquito Cómo se llamó la obra?  🎶 Esfera un foco... un foquito más🎶,3262
1256,"Van 2 negros en un coche, quien va manejando? El policía 👹",3263
1257,Porque las ballenas solo comen plankton? Porque va llena,3264
1258,"Si la venganza es mala, ¿Por qué siento tan rico cuando me vengo?",3265
1259,¿Porque la focas miran hacia arriba? por que miran a los focos.,3266
1260,Cuál es el peor castigo para un niño del teletón?  Que lo desarmen,3267
1261,Que le dijo una nalga a otra nalga :somos nalgonas,3268
1262,¿Alguien se sabe el chiste de pocoyo?  No?  Tampoco yo,3269
1263,¿Por qué no puedes meter un huevo en el microondas? Porque la puerta te pilla el otro,3270
1264,Había una vez un niño en una tienda que se murió,3271
1265,porque los niños africanos no juegan con tierra? porque no se juega con la comida,3272
1266,Me llamo carlos y adios,3273
1267,por qué la niña con cáncer no se puede peinar?  • Porque no tiene brazos,3274
1268,"Va un tenedor caminando por la calle, cuando de repente ve a una cuchara del otro lado, el tenedor al verla le grita, ""cucharaaa, cucharaaa, cucharaaa, vaya parece que no escuchará""",3275
1269,como le dicen a benito el trabajador cuando no trabaja?   benito,3276
1270,Este era una vez un pollito levantó una pata levantó la otra y voló porque era super pollo,3277
1271,¿Qué pasa si hace un tornado en África? Cacao en polvo.,3278
1272,Qué hace una una puerta tirada?  Está Door-mida.,3279
1273,¿Como llamas a tu amigo que perdió su auto?  Car-lost XD,3280
1274,Tiene alas y no vuela  Tiene pico y no pica  Tiene patas y no camina  ¿Qué es?  Un pájaro mu3rto,3281
1275,Ayer comí sushi... Y me enshushie,3282
1276,Había un chiste tan malo que le pegaba a los chistes chiquitos,3283
1277,Como se dice vendedor de puertes en ingles???  Vendedoor ☠️,3284
1278,un perro que se lamaba pegamento se cayo y no se pego porque hiba con tapita,3285
1279,¿Que de pone Superman cuando se sale de bañar? Superfume,3286
1280,Les iba a contar un chiste sobre viajes en el tiempo pero no les gustó,3287
1281,Que hace un niño africano vomitando? Presume que ya comió xd,3288
1282,porque una persona sin brazos no puede comer kfc?  por qué es para chuparse los dedos,3289
1283,No se porqué se rien de las feministas solo por tener bigote y las axilas depiladas. Aún así siguen siendo animales,3290
1284,"-Que yo follo cuando me da la gana, mi novia es infalible. -Inflable. -Eso, inflable.",3291
1285,Mi familia es como un tesoro para mi. Necesitas un mapa y una pala para encontrarla.,3292
1286,Como escapar de una feminista. (imagen de puerta delgada con un check e imagen de puerta gruesa con una equis),3293
1287,"Si ser guapo fuera un delito, yo iría a la cárcel. Por atropellar 3 abuelas.",3294
1288,"No te sientas diferente, da igual si eres negro, amarillo o normal.",3295
1289,"Hoy teniendo sexo, la chica me ha cogido del cuello. Me he molestado y le he dicho: -Pero vamos a ver, si el que te ha secuestrado soy yo.",3296
1290,Indio: mucho texto,3297
1291,-Y tu como sabes que mis pechos son operados? -Por que se te ven los huevos Alfredo...,3298
1292,¿Qué hacen 120 parapléjicos aventándose de un edificio?  Jugando tetris,3299
1293,Una vez conté un chiste químico pero no hubo reacción,3300
1294,Que hace un pez los fines de semana? Nada,3301
1295,When wehn le dice Ben a Ben *Ben beñ,3302
1296,Mi vida (imagen de persona triste),3303
1297,como se llamaria bob el constructor si no tuviera trabajo???  BOB,3304
1298,Este chiste es tan negro que se robo al resto.,3305
1299,Una niña ciega se porta mal y la regaña su mamá  -Hija si te vuelves a portar mal te juro que te cambio los muebles de lugar !,3306
1300,"El Leon rey de la selva hace un concurso de comedia, si alguien del publico no se reia mataban al participante  -sale la jirafa cuenta si chiste todoa se rien pero la tortuga se queda seria (la matan a la jirafa)  -sale la gacela lo mismo cuenta el chiste todos se rien menos la tortuga (matan a la gacela)  -sale el elefante lo mismo cuenta el chiste todos se rien menos la tortuga (matan al elefante)  -cuando le toca al jabali acaba el chiste todo asustado voltea a ver a la tortuga y empieza a mirar que esta se rie y dice YA LE ENTENDI AL CHISTE DE LA JIRAFA 🐢🐢🐢🐢🐢",3307
1301,Cómo se le dice a muchos negros en una pared blanca?  Un código de barras,3308
1302,"Un esqueleto entra a un bar, pide una cerveza y un trapeador",3309
1303,"¿Qué es lo peor de tener una hija con cancer?  No lo se, ¿Qué?  ¡Que mientras te la cojes no la puedes jalar del pelo! ¡Eh, eh eh!",3310
1304,imagen de bob esponja triste pixelada,3311
1305,Cómo se llama una lancha para emergencias médicas?  Una ambulancha,3312
1306,"El veterinario dijo que sacrificaría mi perro por ser viejo, 2 semanas después investigando me di cuenta que su hija estaba poseída y sacrifico a mi perro para recuperarla...",3313
1307,Como se cae deku.....dekulo,3314
1308,Por que el niño sin brazos no puedo abrazarte a sus papas ............ porque no tiene padres,3315
1309,Había una familia tan pobre pero tan pobre que en su casa tenían los muebles dibujados en las paredes  Llegaron los ladrones y se los borraron,3316
1310,por que las personas con sindrome de down no pueden ver fantasmas  porque son experiencias paranormales,3317
1311,SI CAR ES COCHE Y MAN ES HOMBRE PORQUE MI TIA CARMEN ES UN TRASFORMER,3318
1312,PROFE NO TENGO LAPIZ SE ME PERDIO - YA LE DIJISTE ATUS PADRES - NI LOCO HACE 3 MESES MI HERMANA PERDIO LA REGLA Y SE ARMO UN LIO,3319
1313,habia con camion con choco doblo y cho-clo,3320
1314,que pasa con un pokemon enfermado por ebola  umm nose como  EBOLUCIONA,3321
1315,En qué se parecen una piedra a un lápiz?  Nada,3322
1316,En qué se parecen un anillo a un borrador?  Nada,3323
1317,En que se parece el humor negro y los niños con cáncer? En que ninguno envejece.,3324
1318,En que se parecen las mujeres y las leyes? En que se pueden violar cuando quieras.,3325
1319,"Saben lo que me regalaron al chico sin brazos por navidad? Unos guantes. Naa estoy jodiendo, no lo sabemos porque aún no lo abrió.",3326
1320,"Cuando tu sobrino te dice que le gustan ""Los minions"". (foto de pene maquillado de minion)",3327
1321,"""Pan comido"" en Africa significa que va a ser fácil? O que va a ser difícil?",3328
1322,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% aún no están en la cárcel.,3329
1323,"Esto es una niña pequeña que le dice a su madre: - Mami, ¡quiero pipi!. Y la madre contesta: - ¿Otra vez?. Este ya es el cuarto vaso que te tomas...",3330
1324,"Las mujeres son como las dentaduras, si les das buena comida y te las cepillas a diario te duran toda la vida.",3331
1325,Excusas estúpidas que ponen las mujeres para no tener sexo: -Me duele mucho la cabeza. -Estoy en mi periodo. -No por favor! No se quien eres!! -Solo tengo 12 años.,3332
1326,Dicen que después de la muerte el pelo y las uñas siguen creciendo. Pero lo único que creció en el velatorio de mi hermana fue mi pene.,3333
1327,En que se parecen las prostitutas y los semáforos? Que a media noche no les respeta nadie.,3334
1328,"Hoy he soñado que mi pene hablaba, tenía voz de pito.",3335
1329,En que se diferencia un globo y una mujer? En que el globo tiende a subir y la mujer sube a tender.,3336
1330,"Ahora que lo pienso, con todo esto del COVID habrán disminuido las muertes por hambre en África. Entre que se mueren por COVID y se alimentan de los cadáveres han salido beneficia2",3337
1331,"-Doctor, que tal los análisis? Me muero por saberlo. -No, por saberlo no...",3338
