Chistes,id
Si una chica te dice que la tienes pequeña solo recuerda que le mide 0 centímetros,2834
"Hey no te quedes decepcionado por estar roto, una bola de disco también está un roto de mil partes de discos y mira todavía sigue brillando, sé una bola de discos.",2835
"Tengo un montón de talentos escondidos, solo están tan escondidos que no los puedo encontrar",2836
"A esta hora solo quedamos despiertos los guapos, así que buenas noches que no pinto nada aquí",2837
"Este truco lo llamo, esto no es un truco ayuda no tengo amigos, necesito un abrazo",2838
"Tal vez edad es solo un número para ti, ¿pero sabes que más es solo un número? 911",2839
"Pues viene el boomer de mi abuelo y me dice que los jóvenes estamos todo el día con el móvil y necesitamos la tecnología para vivir, pues lo acabo de desconectar de su máquina de oxígeno, a ver quien necesita la tecnología ahora máquina",2840
"Me cae mal la gente que usa palabras que no saben que significan, solo para verse más hipotenusa",2841
"Cómo se te va a caer la dignidad? Agárrala y listo no es tan difícil, cuidate master",2842
Al chile le hubieras dado chances a otro espermatozoide por qué la neta publiccas puras idioteces sin sentido crack,2843
Consejo del día: Ninguno porque es de noche,2844
La masturbación causa pérdida en la memoria y otras cosas que no me acuerdo.,2845
"Si alguna vez estás aburrido, golpea a un huérfano ¿Qué va a hacer, llamar a sus padres?",2846
Ver lolis si te hace pederasta y decir que es lo mismo que los videojuegos caudan violencia no sirve porque los juegos no buscan psicópatas pero el lolicon busca audiencia pederasta,2847
"No le rompas el corazón a nadie, solo tienen 1, rompele los huesos, tiene 206",2848
"El suicidio no es la respuesta, a veces si, por ejemplo, si alguieon dice, como se dice cuando te matas a ti mismo",2849
Incluso siendo adulto jamás tendrás la confianza de decir groserías frente a sus padres,2850
Solo porque eres un animal antropomórfico no quiere decir que te hace un furro,2851
¿Por qué las feministas le echan la culpa solamente a los hombres y no a los otros 112 géneros? Exacto porque no existen,2852
"El machismo es gay, es decir tratas mejor a un hombre que a una mujer, te lo quieres coger o que?",2853
"Hoy no hay meme ten una pepsi y recuerda, imposible no es nada, Adidas",2854
"— mínimo común múltiplo? — se va. — trenzas rojizas? — déjala, temazo.",2855
Deja que tu pisa papeles Tenga más pisa papeles De darle pisa papeles A tu pisa papeles Para tener el pisa papeles De cambiar la pisa papeles.,2856
Con la única persona que compito es con mi yo de ayer (voy perdiendo),2857
"Mi ama: Hijo ve por las tortillas, yo todo un chatGPT lover: IA voy",2858
Como te mira la chica a la que supuestamente le gustan frikis y que verdaderamente eres un griki y no un man tatuado que usa lentes:,2859
Peliculas cuando quieren mostrar a una mamá trabajadora pero ausente: señora en el médico,2860
Estaba haciendo un árbol genealógico y se me ocurrió ponerles caras XD,2861
"Mi perro hace cualquier cosa, mi viejo: es bien inteligente verdad?",2862
Hablo: la cago no hablo: la cago voy al baño: no cago,2863
El salario de un niñero de estados unidos es más grande que el salario de un ingeniero de latinoamérica,2864
"A la mierda los niveles de poder, puede tu antagonista favorito vencer a coraje?",2865
"Pongo un tema de los años 80 en youtube, los comentarios: esto si era música no como el reggaeton de ahorita",2866
Yo viajando al pasado pa decirle a Jesus que un tan judas se le va a virar,2867
Cuando te toca trabajar con el pendejo del salón: Ahora la pokefilia es canon,2868
Fans de Pokemon escribiendo las mayores cochinadas y atrocidades más enfermizas que existen los mismos fans después de leer la filtración: quién hizo esa diablura?,2869
Esta pintura define totalmente cómo me siento: quiero dinero,2870
Estoy coqueteándole a la mesera bonita del restaurante y mi compa me pregunta si nos regala una bolsa para llevar los huesos.,2871
La carrera de ingeniería diseñada para durar 9 semestres y llevo 13 semestres,2872
"El abecedario es cosa de niños, el abecedario que yo y mi pana usamos: demoniaco",2873
Se andan cogiendo a los curiosos: Por qué?,2874
Mmmm que rico pollo Otra vez venis drogado pendejito? Drogado? Que te pasa vieja estoy comiendo pollo y venis a bardiar Estas comiendo sorete pelotudo,2875
"Es la turbina más rara de todas: el meme de la turbina editado por artesanos de la turbina, exclusivos del medio de la turbina",2876
"Dans del doblaje cuando un actor de doblaje sustituye a otro más veterano: Muchachos, haganle bullying hasta que se suicide",2877
"Paso a visitarte, más vale que no estés romantizando tu melancólica soledad",2878
Flinn Loco viendo como lo llamaron en la traducción latina: Me llamaron loco,2879
Phoenix! Le ganaste a Leto como el peor Joker,2880
When saludas a tu amiga trans: que transa xdxdxdxd,2881
Uno ya no puede salir a comer tranquilamente porque nunca falta el pedazo de renacentista que se pone a pintar a la gente (no se van a poder mover en 12 horas),2882
"Este conchetumare salio del agua y ahora tengo la gracia de poder comer empanada, choripán y curarmme raja con una réplica que cosa más rica gracias",2883
Por qué mi teléfono aguanta un video de GTA V y no lo puedo jugar?,2884
El campesino que se le murió toda su familia en la tormenta viendo que le ponen el nombre de una tragerdia a la princesa que nació comoda en el palacio:,2885
"Culiaos en batallas de freestyle ser como: me culie a tu vieja, a tu prima, a ru abuela a tu tía",2886
Mis amigos y yo espantando viejas con nuestro conocimiento en videojuegos: Celeste es sobre muchas cosas…,2887
Los weyes que fueron a ver Joker 2: Mejor hubieramos ido a ver el Robot Salvaje,2888
"El novio de mi mamá me retó a jugar crash nitro kart, pensó que iba a ganar, le metí una humillada. Pero se cogió a tu mamá",2889
Cuando juntas el gore sin sentido con las mejores mecánicas de un juego de peleas: A eso se le llama mortal kombat,2890
Fans de Yakuza durante las cinemáticas: Oh la novela,2891
Los Xmen desaparecen un día de la mansión. Wolverine: Ayer derroté a todos los villanos,2892
"Señores pasajeros, mi intención no es molestarlos: *Molesta*",2893
Yo escribiendo mi testamento porque me dio gripe,2894
"Pasan la repetición de otro gol, mi abuela: Otro?",2895
Cuando el narco que balacearon sigue molestando después de su muerte;,2896
"Terminé con mi novia mamá, menos mal hijo viene diciembre y esa muchacha tiene 4 hijos que no son tuyos",2897
Equipo de heroes existe. El lider: chicos sigan el plan y los salvaremos a todos,2898
Me compro unas papas. Mi compa que en toda su vida nunca invitó: Me das?,2899
"Soy policía y el 80% de mi duelo se va a una pensiòn de alimentos, estoy pasando a 3 madres diferentes, puedo hacer algo al respecto? La vasectomía",2900
"Hacer el mejor diseño de princesa en hora de aventura, jamás usarlo, no tiene interacción y solo está de fondo",2901
Mi sobrino desbloquea una tablet. Un don de la nada: Estos niños ya vienen con el chip vea,2902
"No todos los demonios tienen cuernos, muchos tienen delineador",2903
"Siento que las cucarachas blancas son más limpias que las cafés, me pasa lo mismo pero con las personas",2904
Cuando te preguntan donde ver The Boys: En amazon Prime,2905
"No seas tan duro contigo mismo, literal hay weyes que se la pasan viendo videos de cómo ser un macho alfa",2906
"Hey, me das odorante? Si tengo otaku que quiere ser mangaka o estudiante de bellas artes",2907
Ari y Juan se separan. Gente con estudios: No encuentro trabajo estable,2908
Cuando le preguntan su tipo de fan al SOLO DAMAS,2909
"Tu merecías ser feliz y tener una familia. Ponte a entrenar mandilón, das asco",2910
"Pibitos católicos cuando les dices que ser católicos significa ir a misa, confesarse y no solo postear sobre las cruzadas en internet",2911
E we este miercoles de ceniza cae viernes 13? Como va a caer viernes 13 animal,2912
"Mi abuelo lleno de plomo, mi papá lleno de asbesto, yo lleno de microplásticos",2913
Hombres borrachos: tristes. Mujeres borrachas: Quiero destruir Israel,2914
"Por fin hemos creado el arma más poderosa del mundo, a Japón le metieron 2 de esas y ya es potencia mundial",2915
"Cuando mi esposa pide pizza pero yo escucho ""si si, sin pepperoni extra, si, la pizza está armada""",2916
"*Inquisición española existe* La realidad: Josué de las Rosas, estas brujas son puras viejas vende humo",2917
When estas apunto de convertirte en zombie but te acuerdas de la ley y el orden hizo un episodio donde terroristas gamers secuestraban mujeres gamers,2918
Alguien vio esto y dijo: hay que destruirlo todo y construir una colonia con ttechos de lámina,2919
Man como te vas a llevar materias sos boludo dejalas en la escuela y listo ,2920
No se ustedes pero esta no es la vida que planee cuando tenía 8 años,2921
Estoy tan feliz que si me echo un pedo sale confeti,2922
Ola quieres ser mi amigo Ventajas: tendrás un amigo Desventajas: seré yo,2923
Si tienes una duda preguntale al 2 o al 3 porque el 1 nunca sabe,2924
"Mi mamá me dio la vida, Perú las ganas de vivirla",2925
"Podré ser feo, inseguro, intenso, con temor al rechazo, timido, sin amigos, aburrido",2926
Siempre es mejor vivir con un lobo que siempre será lobo que con un sapo que se convertirá en un asqueroso sapo,2927
"Podré ser alto y seguro moriré sin haber tenido una novia, pero yo no les digo demonios defectos de personalidad",2928
Si alguna vez sientes que desperdiciaste su visa acuerdate que hay gente que vio animes enteros porque eran famosos y no por gusto,2929
"El planeta te daría las gracias si no contaminases con tu hedor, así que duchate Otaku",2930
"Con que eres autosexual, ahora entiendo por qué tantos autos con el tubo de escape averiado",2931
¿Qué te sientes hombre o mujer? Deja de decir sandeces y sientate en una silla o en un sofa imbécil,2932
Pareciera que hoy me levanté con el pie izquierdo porque es el único que tengo,2933
Las personas que miden menos de 1.60 como bajan de la cama por las mañanas? En paracaidas?,2934
Si tengo 10 gomitas las 10 son mías porque ps no mames comprate las tuyas,2935
A ver flaco que mierda dijiste de las lentejas de mi vieja?,2936
"Los ateos que dicen adios y no aciencia, en fin la hipocondría",2937
Creo que mi crush es estadounidense porque solo me USA,2938
Yo buscando el que se está gastando mi dinero a lo menso:,2939
El anime es un invento del gobierno para ahorrar agua,2940
Y el otro día fui a un restaurante con mi novia y me dijeron que los menores de 10 años comen gratis,2941
"Te voy a dar un beso, si no me lo devuelves no hay problema",2942
Yo no puedo valer verga porque si yo valiera verga entonces tendría algún tipo de valor y yo no valgo nada jajaja asies,2943
"Me gustas, pero primero quiero saber si yo te gusto, porque si no te gusto entonces tu tampoco me gustas",2944
Ventajas de salir conmigo: Porfavor,2945
Creo que me estoy quedando ciego porque no vi cuando te pregunte,2946
"Para mi, no hay mejor papel higiénico que tu opinión",2947
"Estoy triste, pasen su tarjeta de crédito",2948
"Ya falta poco para que el año acabe, conmigo",2949
"La vida sexual es como un ferrari, no tengo ferrari",2950
"Dios mio, dame fuerzas para bañarme",2951
Mi meta no es ser la tía a la que los sobrinos le ocultan los estados,2952
A qué te dedicas? Soy tráficante de organos. No tienes corazón. Me llega el jueves,2953
La única imperfección de mi cara es mi cara,2954
Otra vez en el colegio por culpa de 2 personas que no usaron condon,2955
Odio a la gente que usa palabras que no saben que significa solo para verse más fotosintesis,2956
"A veces indirectas, a veces solo publicaciones, para que sepan",2957
"Si me ven en la calle no sean tímidos, atropellenme",2958
No entiendo por qué la gente odia los lunes si todos los días son igual de miserables,2959
El desayuno se toma mirando a punto fijo y odiando haber nacido,2960
Ustedes me ven normal pero yo le digo callate a los anuncios de youtube antes de quitarlos,2961
"Si la paja te la haces por la mañana como se llama? Porq vladimit no puede ser porque no te vas a dormir, sería algo así como Baltasar una paja y a desayunar",2962
Típico vas caminando por la calle y te dan ganas de medir un árbol con las razones trigonométricas,2963
A mi no me digas NAH porque pienso que dices Hidruro de sodio y empiezo a creer que hay química entre nosotros,2964
"No vivas del que dirán vive del ""y a mi que chucha""",2965
No manden eso mi vieja me revisa el celular,2966
"Que xd usas según la ciencia: Tengo diarrea cada 2 minutos, necesito comer, llevo un mes sin tocar un vaso de aguaa, tengo problemas familiares y están por echarme de la casa",2967
Tu mama tuvo gemelos y tiro uno porque le salio repetido,2968
"Recuerda que la vida es bella, lo feo es uno",2969
Insultos que tendrán más peso en generaciones futuras: Tu papá se creía poeta maldito,2970
Insultos que tendrán más peso en generaciones futuras: Tu papá descargaba batallas de rap como si fueran música,2971
Insultos que tendrán más peso en generaciones futuras: Tu mamá se enamoraba de personajes de anime,2972
Insultos que tendrán más peso en generaciones futuras: Tus papás le pagaron la última hipoteca a Tom Nook,2973
Insultos que tendrán más peso en generaciones futuras: Tu papá lloraba porque abuchearon a Messi,2974
Insultos que tendrán más peso en generaciones futuras: Tu papá reprobó en linea,2975
Insultos que tendrán más peso en generaciones futuras: Tus papás hicieron fila por un tulipán,2976
Insultos que tendrán más peso en generaciones futuras: A tu equipo le hizo un gol pikachu,2977
